criticality_rank,nearest_pharmacy_id,n_grid_squares,population_served,mean_dist_to_1st_km,mean_dist_to_2nd_km,mean_extra_distance_km,max_extra_distance_km,person_km_impact,namn,kommun,lan,lat,long
768,620,32,11701,1.643835085426695,1.8206456714037,0.17681058597700489,0.22537195321799341,2068.860666516934,Kronans Apotek Mölnlycke Centrum,Härryda kommun,Västra Götalands,57.658181319366236,12.117295998790697
769,1151,95,5562,5.054078443009426,5.425373905708543,0.3712954626991177,0.6574337377202187,2065.1453635324924,Apotek Hjärtat Flygfältet,Norrtälje kommun,Stockholms,59.751443018846714,18.69456067488459
770,432,37,2751,3.181194179429824,3.9243179449306633,0.7431237655008393,2.844992568383412,2044.3334788928087,"Apoteksgruppen Upplands Väsby, Löwenströmska",Upplands Väsby kommun,Stockholms,59.54508434471321,17.908268304378065
771,1210,27,4350,2.401839547900624,2.864026876945631,0.46218732904500714,0.6742365089172233,2010.514881345781,Kronans Apotek Östra Torp,Uddevalla kommun,Västra Götalands,58.35401663933827,11.824148197155587
772,1404,2,15192,0.36778291475271074,0.49953232199806114,0.13174940724535042,0.34331525946373187,2001.5369948713635,Ersta sjukhus,Stockholms kommun,Stockholms,59.317095528892175,18.089159741063778
773,1040,10,8920,1.0828519910098733,1.304753366352663,0.22190137534278961,0.35967345703087406,1979.3602680576835,Djurfarmacia Apoteket Trollet,Trollhättans kommun,Västra Götalands,58.2819978598275,12.287904723588689
774,1387,95,2910,3.0155670878216756,3.695068141477563,0.6795010536558878,1.505024034435837,1977.3480661386334,Apoteksgruppen Skurup,Skurups kommun,Skåne,55.49012651150221,13.487444243939606
775,37,6,6388,1.3667949013223717,1.6716727250757974,0.3048778237534256,0.7792637047136697,1947.5595381368826,AtrimusRx,Sollentuna kommun,Stockholms,59.44528369275541,17.92386379672334
776,553,76,6875,5.444029687326823,5.724404554797172,0.28037486747034823,0.3817176337399548,1927.577213858644,Apoteket Stjärnan,Hudiksvalls kommun,Gävleborgs,61.729398240585134,17.09852497717185
777,1343,5,7371,1.149749522039203,1.4103492586351514,0.2605997365959484,0.46512166873230143,1920.8806584487356,"Apoteksgruppen Eskilstuna, Väster",Eskilstuna kommun,Södermanlands,59.37662104491958,16.500496098646853
778,816,4,6355,1.1273100291544926,1.4294073120197288,0.3020972828652361,0.7811767698400204,1919.8282326085757,Kronans Apotek Dragonens Hälsocentral,Umeå kommun,Västerbottens,63.833243677482265,20.25211825586828
779,264,16,9406,1.4970575438398124,1.6998894178582327,0.20283187401842012,0.3294313206038453,1907.8366070172597,Kronans Apotek Partille Kyrkotorget,Partille kommun,Västra Götalands,57.74007373414986,12.107820537291206
780,706,46,5920,2.552636464978237,2.870930351792943,0.31829388681470555,0.4077650353550528,1884.2998099430567,Kronans Apotek Tuna Park,Eskilstuna kommun,Södermanlands,59.374970219527064,16.467176241907705
781,1153,1,5139,0.38225328214066645,0.7482961005975926,0.3660428184569261,0.3660428184569261,1881.0940440501433,Din Apotekare Gröndal,Stockholms kommun,Stockholms,59.316101521876824,18.01191541974898
782,996,6,3980,1.0869222271564258,1.5576172885754818,0.4706950614190562,0.7953965056071259,1873.3663444478436,Apotek Hjärtat ICA Maxi Högsbo Göteborg,Göteborgs kommun,Västra Götalands,57.65095193844392,11.950172223246604
783,518,15,11401,0.9551277717954784,1.1162804950085499,0.16115272321307159,0.18729062885700887,1837.302197352229,Apoteket Renen,Piteå kommun,Norrbottens,65.31739797166236,21.479788320347033
784,1242,2,16635,0.5717609559560813,0.6805899152073104,0.10882895925122922,0.1721383621063668,1810.369737144198,Apotek Dammfri,Malmö kommun,Skåne,55.59375989210813,12.986170202219188
785,961,253,11869,7.038002182663545,7.190321536478996,0.15231935381545106,0.25753130648601186,1807.8784104355886,Apotek Hjärtat ICA Maxi Stenhagen Uppsala,Uppsala kommun,Uppsala,59.84892004109601,17.559932607392923
786,178,177,7533,3.6532956600078266,3.890598988527975,0.23730332852014857,0.3641637256783188,1787.6059737422793,Apotek Hjärtat Tidaholm,Tidaholms kommun,Västra Götalands,58.18131301913034,13.958096198379423
787,599,3,11459,0.7206418527831683,0.8757469743368802,0.15510512155371198,0.21269290726935197,1777.3495878839856,"Apoteksgruppen Bromma, Tranebergsplan",Stockholms kommun,Stockholms,59.33496831863995,17.978093371066347
788,1046,2,5584,0.46000293419950855,0.7773756888774984,0.31737275467799003,0.40439079416839596,1772.2094621218962,LloydsApotek Dockan Malmö,Malmö kommun,Skåne,55.61292240763704,12.989522897115542
789,16,6,8458,1.0943317008717635,1.301675960101155,0.20734425922939143,0.38300301230950207,1753.7177445621926,"ICA Kvantum Stormarknad, Luleå",Luleå kommun,Norrbottens,65.59460370431654,22.149550863844865
790,872,11,5267,0.8378065350931458,1.169714336242997,0.3319078011498511,0.7910662125140209,1748.1583886562655,"Apoteksgruppen Kungsbacka, Tölövägen",Kungsbacka kommun,Hallands,57.49468108768592,12.087587604627236
791,1022,10,3273,1.4166661468097024,1.9505638901306994,0.5338977433209967,0.7015333655238578,1747.4473138896221,Apotek Hjärtat ICA Maxi Sundsvall,Sundsvalls kommun,Västernorrlands,62.44280239863628,17.348002297866554
792,981,15,6905,1.5718638033455072,1.8246843610539007,0.25282055770839357,0.2916835072156474,1745.7259509764574,Apotek Hjärtat ICA Maxi Södertälje,Södertälje kommun,Stockholms,59.187131441872104,17.579348259509615
793,1241,2,4410,0.45151430266841125,0.8473192888147782,0.39580498614636705,0.4569652659568208,1745.4999889054786,Apotek Marklandsgatan,Göteborgs kommun,Västra Götalands,57.67384913325419,11.934760508569205
794,401,203,15864,6.737908697829088,6.847721207517623,0.1098125096885341,0.1660297089945999,1742.065653698905,Apoteket Lejonet,Oskarshamns kommun,Kalmar,57.26409823599502,16.44869597972608
795,1018,3,4585,0.4657462237695362,0.8450782853824375,0.3793320616129013,0.4218386539425353,1739.2375024951523,LloydsApotek Garnisonen,Stockholms kommun,Stockholms,59.3360435442342,18.096914508383293
796,1302,78,5874,3.5459843941806253,3.8413277634843266,0.2953433693037021,0.7834105620277647,1734.846951289946,ICA Kvantum Värnamo,Värnamo kommun,Jönköpings,57.17511990361997,14.061810600274137
797,1262,2,5675,0.6232554412239572,0.9281785172164612,0.30492307599250396,0.328332948619779,1730.4384562574598,Kronans Apotek Willys Älvsjö,Stockholms kommun,Stockholms,59.27511826643455,18.012963125400507
798,1327,187,13833,4.0882311537529095,4.212506700182187,0.1242755464292786,0.2143293496226537,1719.103633756211,Apotek Hjärtat ICA Maxi Ljungby,Ljungby kommun,Kronobergs,56.83448791805969,13.944209936543263
799,781,14,7313,0.874810814784159,1.1095700203240835,0.2347592055399245,0.4773387503944623,1716.7940701134678,Kronans Apotek Gallerian Sandviken,Sandvikens kommun,Gävleborgs,60.62020789285168,16.77711324146793
800,165,1,12042,0.3469663612729731,0.4882116796929951,0.14124531842002203,0.14124531842002203,1700.8761244139052,Apotek Hjärtat Hotellgatan Solna Centrum,Solna kommun,Stockholms,59.358795382707996,17.999806712948764
801,1220,14,13028,1.1934515283179397,1.3229376149382568,0.12948608662031724,0.1741175479728403,1686.944736489493,Kronans Apotek Ängelholm,Ängelholms kommun,Skåne,56.24408762606791,12.862516652896948
802,1229,115,3830,5.595784273521701,6.030363125963598,0.4345788524418968,0.6378572162220006,1664.4370048524647,Apoteket Havsörnen,Örnsköldsviks kommun,Västernorrlands,63.30243255314457,18.73417381153658
803,322,3,8095,0.6830905131583803,0.8885959094040501,0.20550539624566982,0.7168390671973521,1663.5661826086973,Apoteket Juwelen,Borås kommun,Västra Götalands,57.72435314117507,12.961813294091254
804,590,162,4567,5.501270705013077,5.863808013559494,0.36253730854641664,0.4702215384832087,1655.7078881314849,Apoteket Tallen,Eda kommun,Värmlands,59.88094591624918,12.29132658115255
805,1234,95,3918,4.5236923671222735,4.9440607779397645,0.4203684108174909,0.5657395287769269,1647.0034335829293,Kronans Apotek Norrköping Björkalund,Norrköpings kommun,Östergötlands,58.55997726250013,16.170057516676327
806,566,1,8723,0.37403331742848817,0.5625330602530941,0.18849974282460596,0.18849974282460596,1644.2832566590378,Apoteket Svanen,Göteborgs kommun,Västra Götalands,57.69790427911635,11.951629417669816
807,1271,46,2820,3.942511234924035,4.525231654269595,0.58272041934556,1.1599029194897128,1643.2715825544792,Apotek Hjärtat Djurgården Linköping,Linköpings kommun,Östergötlands,58.38687618280186,15.588320139669566
808,1079,103,2592,4.719446162895752,5.351472615584395,0.6320264526886431,1.7075373898065478,1638.212565368963,ICA Supermarket Östhammar,Östhammars kommun,Uppsala,60.24949923639154,18.348809296040656
809,852,1,4604,0.3105836421838143,0.6643693213836024,0.3537856791997881,0.3537856791997881,1628.8292670358244,Apotek Hjärtat Södertälje Sjukhus,Södertälje kommun,Stockholms,59.199285913210176,17.633197302392798
810,1279,7,9014,1.0242704579709925,1.2047796609554025,0.18050920298441,0.2347609352611466,1627.1099557014718,Apoteksgruppen Tullinge Centrum,Botkyrka kommun,Stockholms,59.20633425375984,17.903378542333115
811,1277,57,8009,2.1520530437282144,2.3532611118641307,0.2012080681359162,0.3586021261269905,1611.475417700553,Apotek Hjärtat ICA Kvantum Svedala,Svedala kommun,Skåne,55.50639143833041,13.233618342714212
812,849,3,3454,0.5537221438793999,1.0196409238806636,0.4659187800012638,0.5539011405918275,1609.283466124365,Apotek Hjärtat Danderyds Sjukhus,Danderyds kommun,Stockholms,59.392504296217815,18.039292255622048
813,1405,25,4553,1.3989583738978968,1.7523598529691513,0.3534014790712545,1.4501356820728486,1609.0369342114218,Maxi ICA Stormarknad Bålsta,Håbo kommun,Uppsala,59.55946874784206,17.549935680992743
814,841,5,5485,1.1771620593031231,1.4704090514763637,0.2932469921732405,0.3541904821729571,1608.459752070224,Apotek Hjärtat Centralsjukhuset Kristianstad,Kristianstads kommun,Skåne,56.02947539338433,14.173806334047729
815,67,1,6217,0.22252334219060543,0.48103773403831174,0.2585143918477063,0.2585143918477063,1607.18397411719,Apotek Hjärtat Kungsgatan Eskilstuna,Eskilstuna kommun,Södermanlands,59.37210204442212,16.508391990376126
816,987,1,8791,0.2991306255408121,0.4816821724312131,0.18255154689040104,0.18255154689040104,1604.8106487135155,Kronans Apotek Mobilia Malmö,Malmö kommun,Skåne,55.5827233876548,13.004315966112076
817,124,2,8547,0.8259019036123209,1.0129083165631088,0.18700641295078785,0.20716581292884584,1598.3438114903838,Apotek Hjärtat Knut den Stores torg,Lunds kommun,Skåne,55.70546696471249,13.188183217106156
818,966,6,13056,0.5330151294735851,0.6551020863200282,0.12208695684644298,0.3855901528177701,1593.9673085871596,Apotek Hjärtat ICA Maxi Göteborg,Göteborgs kommun,Västra Götalands,57.68016152332637,12.005016337166332
819,986,37,5986,4.661119969155384,4.923110470903917,0.26199050174853294,0.3779770705769583,1568.2751434667182,Kronans Apotek Landskrona,Landskrona kommun,Skåne,55.87388914053197,12.85750437358668
820,1000,8,5939,1.1904572997788945,1.4544792913512834,0.26402199157238904,1.216146608405526,1568.0266079484184,Apotek Hjärtat Enebyängen,Danderyds kommun,Stockholms,59.42159714614577,18.046415717244933
821,1309,129,5441,4.027555724864822,4.3136469503075165,0.28609122544269466,0.40888336661088154,1556.6223576337015,Apotek Hjärtat ICA Kvantum Vänersborg,Vänersborgs kommun,Västra Götalands,58.38107561674125,12.317185419416031
822,842,144,6087,4.937013273241036,5.191526770557097,0.2545134973160605,0.33420575963100185,1549.2236581628601,Apotek Hjärtat Ljungby Lasarett,Ljungby kommun,Kronobergs,56.83488785532594,13.93523329963266
823,725,100,3976,6.385030384217221,6.771160264804232,0.38612988058701075,0.49688466108765184,1535.2524052139547,Kronans Apotek Haparanda,Haparanda kommun,Norrbottens,65.84230102709832,24.130205084378847
824,517,1,8337,0.4143465536425871,0.5970895607373825,0.1827430070947954,0.1827430070947954,1523.5284501493093,Kronans Apotek Stockholm Kungsholmstorg,Stockholms kommun,Stockholms,59.32913715169071,18.042982807431695
825,1378,7,16850,0.9247152996792862,1.0148584483136576,0.09014314863437149,0.1522880633865562,1518.9120544891596,Mölndal Galleria,Mölndals kommun,Västra Götalands,57.65498771466963,12.012273364362484
826,1214,176,3689,6.819451586954241,7.2296378314160465,0.410186244461806,1.010200515216928,1513.1770558196024,Kronans Apotek Älmhult Shopping,Älmhults kommun,Kronobergs,56.55236996353264,14.160643744447627
827,668,206,4654,13.721903644099925,14.045395849559903,0.3234922054599782,0.47026311705030643,1505.5327242107385,ICA Supermarket Charlottenberg,Eda kommun,Värmlands,59.87787116679092,12.285553865182253
828,296,17,10095,0.9780127553319321,1.1269943827379636,0.1489816274060315,0.16809440192073596,1503.9695286638878,Kronans Apotek Karlskrona,Karlskrona kommun,Blekinge,56.16278027383576,15.585202406482628
829,999,17,3800,1.3265080213164289,1.7175217714692717,0.39101375015284295,0.6676707551179659,1485.8522505808032,Kronans Apotek Willys Kungsbacka,Kungsbacka kommun,Hallands,57.51141730726676,12.082195055564183
830,1129,204,6286,4.510185464082982,4.745203041681691,0.23501757759870925,0.3641411418398164,1477.3204927854863,DOZ Apotek Tidaholm,Tidaholms kommun,Västra Götalands,58.17819856019449,13.956197879845327
831,250,6,6764,1.036379640247451,1.2546044162834535,0.21822477603600257,0.24421647125742452,1476.0723851075213,Apoteket Doppingen,Ystads kommun,Skåne,55.43310175639941,13.816692880648825
832,219,43,4883,4.003501598135704,4.30571536889997,0.30221377076426664,0.4968481489392018,1475.709842641914,Apoteket Aspen,Haparanda kommun,Norrbottens,65.8381972574127,24.134499893552377
833,379,1,10955,0.4985554404347109,0.632694777338134,0.13413933690342306,0.13413933690342306,1469.4964357769995,Apoteket Kungsmyntan,Stockholms kommun,Stockholms,59.332398000385446,18.030699707469303
834,329,1,3592,0.18700764521883217,0.5954383517169778,0.4084307064981456,0.4084307064981456,1467.083097741339,Apoteket Korpen Gamla Stan,Stockholms kommun,Stockholms,59.32570054286601,18.06880511738319
835,576,131,3435,4.2263077790304076,4.653146758635267,0.4268389796048591,0.5209164662547531,1466.191894942691,Apoteket Svanen,Säffle kommun,Värmlands,59.13193100007846,12.929332803069007
836,948,2,8359,0.7182583179251618,0.8934608406197676,0.17520252269460562,0.342697467468414,1464.5178872042084,Apotek Hjärtat Kyrkbytorget Göteborg,Göteborgs kommun,Västra Götalands,57.71150231982858,11.907897560463434
837,207,66,8514,4.663103693129149,4.834818060399992,0.17171436727084372,0.45059115117244086,1461.9761229439634,Apotek Hjärtat Sjukhuset Örnsköldsvik,Örnsköldsviks kommun,Västernorrlands,63.300000467966505,18.712408192460746
838,187,1,7354,0.2748376454464894,0.47043636566632263,0.1955987202198332,0.1955987202198332,1438.4329884966535,Apotek Hjärtat Brantingstorget Uppsala,Uppsala kommun,Uppsala,59.868400612125036,17.671006860294252
839,392,154,8456,3.6481323571154025,3.817620371183824,0.1694880140684212,0.2644753437341869,1433.1906469625696,Apoteket Lejonet,Eksjö kommun,Jönköpings,57.66562950529954,14.971504806165434
840,1035,1,11772,0.326082211774395,0.4472232687736124,0.12114105699921746,0.12114105699921746,1426.072522994788,LloydsApotek Hammarby Sjöstad Stockholm,Stockholms kommun,Stockholms,59.30219663687149,18.10160180616798
841,579,4,6987,0.6041814234804619,0.8068161619536436,0.2026347384731816,0.3581997171730519,1415.8089177121199,Apoteket Svanen,Trollhättans kommun,Västra Götalands,58.28490364545182,12.290600010075767
842,25,110,4849,3.9084407721636065,4.2002541576283905,0.291813385464784,0.701493114799117,1415.0031061187376,ICA Supermarket Hedemora,Hedemora kommun,Dalarnas,60.281915705488174,15.9948458072406
843,464,6,2901,1.4300689986479094,1.9132110257042896,0.4831420270563803,0.5441907836907873,1401.5950204905594,Apoteket Nornan,Östersunds kommun,Jämtlands,63.182616157132685,14.635924290415138
844,1301,261,6482,8.010522480559743,8.225746517512789,0.21522403695304634,0.37502998718098013,1395.0822075296464,Apotek Hjärtat ICA Maxi Vetlanda,Vetlanda kommun,Jönköpings,57.4255063533113,15.09613197182749
845,320,16,6880,1.8535671891520478,2.0558452819091895,0.20227809275714181,0.2558520427676265,1391.6732781691358,Apoteket Hästhoven,Täby kommun,Stockholms,59.46272439617953,18.13460026854464
846,674,183,9275,4.59299900732165,4.742167722892512,0.14916871557086261,0.2551886400592078,1383.5398369197508,Apoteket Ankaret,Härnösands kommun,Västernorrlands,62.63529659161414,17.925110133307292
847,846,63,7631,1.8976654790868117,2.078919013758106,0.18125353467129454,0.5148957989236354,1383.1457230766487,Apotek Hjärtat Norrtälje Sjukhus,Norrtälje kommun,Stockholms,59.75788943705009,18.69003532380889
848,920,6,4200,1.4092802959181892,1.73378348272786,0.32450318680967094,0.5220770398534131,1362.913384600618,Apoteket Tigern,Sollentuna kommun,Stockholms,59.47102477541034,17.915953070632447
849,1044,3,7895,1.2021421951325477,1.374400777632587,0.17225858250003928,0.20853079222613496,1359.9815088378102,Kronans Apotek Alvikstorg,Stockholms kommun,Stockholms,59.33310056964451,17.980391998315213
850,1385,50,4811,2.157091712387983,2.4384176141469354,0.28132590175895267,0.4724177737955175,1353.4589133623213,Apoteksgruppen Skövde,Skövde kommun,Västra Götalands,58.39569063927481,13.833696764092688
851,1012,5,12177,1.555978732510697,1.667106181041143,0.11112744853044569,0.19237956840455683,1353.1989407552371,Kronans Apotek Bäckebol Köpcentrum,Göteborgs kommun,Västra Götalands,57.76914635759954,12.000727824034119
